id,start,end,year,ships,days
1425,"Cadix","Bruges",1410,2,1
1425,"Bruges","Sluis",1410,2,50
1426,"Venice","Istrie",1410,2,1
1426,"Istrie","Zara",1410,2,1
1426,"Zara","Sclavonie",1410,2,1
1426,"Sclavonie","Messine",1410,2,2
1426,"Messine","Majorque",1410,2,2
1426,"Majorque","Valencia",1410,2,2
1426,"Valencia","Cadix",1410,2,2
1426,"Cadix","London",1410,2,50
1427,"Venice","Alexandrie",1410,4,20
1428,"Venice","Corfou",1410,2,1
1428,"Corfou","Modon",1410,2,1
1428,"Modon","Coron",1410,2,1
1428,"Coron","Negrepont",1410,2,1
1428,"Negrepont","Constantinople",1410,2,2
1428,"Constantinople","Tana",1410,2,14
1429,"Venice","Corfou",1410,1,1
1429,"Corfou","Modon",1410,1,1
1429,"Modon","Coron",1410,1,1
1429,"Coron","Negrepont",1410,1,1
1429,"Negrepont","Constantinople",1410,1,2
1429,"Constantinople","Trebizonde",1410,1,12
1430,"Venice","Rhodes",1410,1,1
1430,"Rhodes","Cyprus",1410,1,1
1430,"Cyprus","Cyprus",1410,1,1
1430,"Cyprus","Beyrouth",1410,1,1
1430,"Beyrouth","Jaffa",1410,1,1
1430,"Jaffa","Beyrouth",1410,1,28
1431,"Venice","Cyprus",1410,3,1
1431,"Cyprus","Cyprus",1410,3,1
1431,"Cyprus","Beyrouth",1410,3,28
1431,"Beyrouth","Rhodes",1410,3,1
1432,"Venice","Crete",1410,1,1
1432,"Crete","Jerusalem",1410,1,1
1433,"Venice","Rhodes",1410,1,1
1433,"Rhodes","Beyrouth",1410,1,1
1434,"Venice","Jaffa",1410,1,1
1435,"Venice","Messine",1411,2,2
1435,"Messine","Majorque",1411,2,2
1435,"Majorque","Cadix",1411,2,2
1435,"Cadix","Sluis",1411,2,1
1435,"Sluis","Bruges",1411,2,50
1436,"Venice","Messine",1411,2,2
1436,"Messine","Majorque",1411,2,2
1436,"Majorque","Cadix",1411,2,2
1436,"Cadix","Sluis",1411,2,1
1436,"Sluis","London",1411,2,50
1437,"Venice","Corfou",1411,1,1
1437,"Corfou","Modon",1411,1,1
1437,"Modon","Coron",1411,1,1
1437,"Coron","Negrepont",1411,1,1
1437,"Negrepont","Constantinople",1411,1,2
1437,"Constantinople","Trebizonde",1411,1,1
1438,"Venice","Corfou",1411,2,1
1438,"Corfou","Modon",1411,2,1
1438,"Modon","Coron",1411,2,1
1438,"Coron","Negrepont",1411,2,1
1438,"Negrepont","Constantinople",1411,2,2
1438,"Constantinople","Tana",1411,2,1
1439,"Venice","Cyprus",1411,3,1
1439,"Cyprus","Cyprus",1411,3,1
1439,"Cyprus","Beyrouth",1411,3,28
1439,"Beyrouth","Tripoli.Syria",1411,3,1
1439,"Tripoli.Syria","Laodicée",1411,3,1
1439,"Laodicée","Rhodes",1411,3,1
1439,"Rhodes","Modon",1411,3,1
1439,"Modon","Corfou",1411,3,1
1440,"Venice","Cyprus",1411,1,1
1440,"Cyprus","Cyprus",1411,1,1
1440,"Cyprus","Beyrouth",1411,1,1
1440,"Beyrouth","Jaffa",1411,1,1
1440,"Jaffa","Rama",1411,1,1
1440,"Rama","Rhodes",1411,1,1
1440,"Rhodes","Modon",1411,1,1
1440,"Modon","Corfou",1411,1,1
1441,"Venice","Alexandrie",1411,4,20
1442,"Venice","Jerusalem",1411,2,1
1443,"Venice","Corfou",1412,2,1
1443,"Corfou","Modon",1412,2,1
1443,"Modon","Coron",1412,2,1
1443,"Coron","Negrepont",1412,2,1
1443,"Negrepont","Crete",1412,2,1
1443,"Crete","Constantinople",1412,2,1
1443,"Constantinople","Caffa",1412,2,1
1444,"Venice","Corfou",1412,1,1
1444,"Corfou","Modon",1412,1,1
1444,"Modon","Coron",1412,1,1
1444,"Coron","Negrepont",1412,1,1
1445,"Venice","Messine",1412,2,1
1445,"Messine","Palerme",1412,2,1
1445,"Palerme","Cadix",1412,2,1
1445,"Cadix","London",1412,2,50
1446,"Venice","Messine",1412,2,1
1446,"Messine","Palerme",1412,2,1
1446,"Palerme","Cadix",1412,2,1
1446,"Cadix","Bruges",1412,2,50
1447,"Venice","Aigues.Mortes",1412,1,15
1447,"Aigues.Mortes","Flanders",1412,1,1
1448,"Venice","Cyprus",1412,1,1
1448,"Cyprus","Beyrouth",1412,1,28
1448,"Beyrouth","Tripoli.Syria",1412,1,1
1448,"Tripoli.Syria","Laodicée",1412,1,1
1449,"Venice","Cyprus",1412,1,1
1449,"Cyprus","Beyrouth",1412,1,28
1449,"Beyrouth","Tripoli.Syria",1412,1,1
1449,"Tripoli.Syria","Laodicée",1412,1,1
1449,"Laodicée","Damas",1412,1,1
1450,"Venice","Cyprus",1412,1,1
1450,"Cyprus","Beyrouth",1412,1,28
1450,"Beyrouth","Tripoli.Syria",1412,1,1
1450,"Tripoli.Syria","Laodicée",1412,1,1
1451,"Venice","Alexandrie",1412,1,1
1452,"Venice","Corfou",1412,1,1
1452,"Corfou","Rovigno",1412,1,1
1453,"Venice","Messine",1413,1,1
1453,"Messine","Majorque",1413,1,1
1453,"Majorque","Cadix",1413,1,2
1453,"Cadix","Sluis",1413,1,1
1453,"Sluis","London",1413,1,50
1454,"Venice","Messine",1413,1,1
1454,"Messine","Majorque",1413,1,1
1454,"Majorque","Cadix",1413,1,2
1454,"Cadix","Bruges",1413,1,50
1455,"Venice","Messine",1413,1,1
1455,"Messine","Majorque",1413,1,1
1455,"Majorque","Cadix",1413,1,2
1455,"Cadix","London",1413,1,50
1456,"Venice","Messine",1413,1,1
1456,"Messine","Majorque",1413,1,1
1456,"Majorque","Cadix",1413,1,2
1456,"Cadix","Sluis",1413,1,1
1456,"Sluis","Bruges",1413,1,1
1457,"Venice","Aigues.Mortes",1413,1,15
1457,"Aigues.Mortes","Flanders",1413,1,1
1458,"Venice","Corfou",1413,3,1
1458,"Corfou","Modon",1413,3,1
1458,"Modon","Coron",1413,3,1
1458,"Coron","Negrepont",1413,3,1
1458,"Negrepont","Gallipoli",1413,3,1
1458,"Gallipoli","Crete",1413,3,1
1459,"Venice","Alexandrie",1413,3,20
1460,"Venice","Cyprus",1413,1,1
1460,"Cyprus","Cyprus",1413,1,1
1460,"Cyprus","Jaffa",1413,1,2
1460,"Jaffa","Beyrouth",1413,1,28
1460,"Beyrouth","Tripoli.Syria",1413,1,1
1460,"Tripoli.Syria","Laodicée",1413,1,1
1460,"Laodicée","Tripoli.Syria",1413,1,1
1460,"Tripoli.Syria","Beyrouth",1413,1,1
1460,"Beyrouth","Modon",1413,1,1
1460,"Modon","Corfou",1413,1,1
1461,"Venice","Cyprus",1413,1,1
1461,"Cyprus","Beyrouth",1413,1,28
1461,"Beyrouth","Tripoli.Syria",1413,1,1
1461,"Tripoli.Syria","Laodicée",1413,1,1
1461,"Laodicée","Damas",1413,1,1
1461,"Damas","Tripoli.Syria",1413,1,1
1461,"Tripoli.Syria","Beyrouth",1413,1,1
1461,"Beyrouth","Modon",1413,1,1
1461,"Modon","Corfou",1413,1,1
1462,"Venice","Cyprus",1413,1,1
1462,"Cyprus","Beyrouth",1413,1,28
1462,"Beyrouth","Acre",1413,1,1
1462,"Acre","Tripoli.Syria",1413,1,1
1462,"Tripoli.Syria","Laodicée",1413,1,1
1462,"Laodicée","Tripoli.Syria",1413,1,1
1462,"Tripoli.Syria","Beyrouth",1413,1,1
1462,"Beyrouth","Modon",1413,1,1
1462,"Modon","Corfou",1413,1,1
1463,"Venice","Cyprus",1413,1,1
1463,"Cyprus","Beyrouth",1413,1,28
1463,"Beyrouth","Tripoli.Syria",1413,1,1
1463,"Tripoli.Syria","Laodicée",1413,1,1
1463,"Laodicée","Tripoli.Syria",1413,1,1
1463,"Tripoli.Syria","Beyrouth",1413,1,1
1463,"Beyrouth","Modon",1413,1,1
1463,"Modon","Corfou",1413,1,1
1464,"Venice","Jerusalem",1413,1,1
1465,"Venice","Syria",1413,1,1
1465,"Syria","Cyprus",1413,1,1
1466,"Venice","Jaffa",1413,1,1
1467,"Venice","Corfou",1414,1,1
1467,"Corfou","Modon",1414,1,1
1467,"Modon","Rhodes",1414,1,1
1467,"Rhodes","Beyrouth",1414,1,4
1467,"Beyrouth","Modon",1414,1,1
1467,"Modon","Corfou",1414,1,1
1468,"Venice","Zara",1414,1,1
1468,"Zara","Palerme",1414,1,1
1468,"Palerme","Gaete",1414,1,1
1468,"Gaete","Aigues.Mortes",1414,1,18
1468,"Aigues.Mortes","Flanders",1414,1,1
1469,"Venice","Messine",1414,2,1
1469,"Messine","Majorque",1414,2,1
1469,"Majorque","Cadix",1414,2,2
1469,"Cadix","Sluis",1414,2,1
1469,"Sluis","Bruges",1414,2,50
1470,"Venice","Messine",1414,2,1
1470,"Messine","Majorque",1414,2,1
1470,"Majorque","Cadix",1414,2,2
1470,"Cadix","London",1414,2,1
1471,"Venice","Beyrouth",1414,1,1
1471,"Beyrouth","Acre",1414,1,1
1471,"Acre","Rama",1414,1,1
1472,"Venice","Corfou",1414,2,1
1472,"Corfou","Modon",1414,2,1
1472,"Modon","Coron",1414,2,1
1472,"Coron","Negrepont",1414,2,1
1472,"Negrepont","Gallipoli",1414,2,1
1472,"Gallipoli","Constantinople",1414,2,2
1472,"Constantinople","Tana",1414,2,14
1473,"Venice","Zara",1414,1,1
1473,"Zara","Sicily",1414,1,1
1473,"Sicily","Gaete",1414,1,1
1473,"Gaete","Napoli",1414,1,1
1473,"Napoli","Aigues.Mortes",1414,1,15
1473,"Aigues.Mortes","Flanders",1414,1,1
1473,"Flanders","Corfou",1414,1,1
1473,"Corfou","Modon",1414,1,1
1473,"Modon","Coron",1414,1,1
1473,"Coron","Negrepont",1414,1,1
1473,"Negrepont","Gallipoli",1414,1,1
1473,"Gallipoli","Constantinople",1414,1,2
1473,"Constantinople","Trebizonde",1414,1,14
1474,"Venice","Jaffa",1414,1,1
1475,"Venice","Jaffa",1414,1,1
1475,"Jaffa","Syria",1414,1,1
1476,"Venice","Cyprus",1414,1,1
1476,"Cyprus","Jaffa",1414,1,2
1476,"Jaffa","Beyrouth",1414,1,28
1476,"Beyrouth","Tripoli.Syria",1414,1,1
1476,"Tripoli.Syria","Laodicée",1414,1,1
1477,"Venice","Cyprus",1414,1,1
1477,"Cyprus","Beyrouth",1414,1,28
1477,"Beyrouth","Tripoli.Syria",1414,1,1
1477,"Tripoli.Syria","Laodicée",1414,1,1
1478,"Venice","Cyprus",1414,1,1
1478,"Cyprus","Beyrouth",1414,1,28
1478,"Beyrouth","Damas",1414,1,1
1478,"Damas","Tripoli.Syria",1414,1,1
1478,"Tripoli.Syria","Laodicée",1414,1,1
1479,"Venice","Crete",1414,3,1
1479,"Crete","Alexandrie",1414,3,20
1480,"Venice","Messine",1415,2,1
1480,"Messine","Majorque",1415,2,1
1480,"Majorque","Cadix",1415,2,1
1480,"Cadix","Bruges",1415,2,50
1481,"Venice","Messine",1415,2,1
1481,"Messine","Majorque",1415,2,1
1481,"Majorque","Cadix",1415,2,1
1481,"Cadix","London",1415,2,50
1482,"Venice","Zara",1415,1,1
1482,"Zara","Sicily",1415,1,1
1482,"Sicily","Aigues.Mortes",1415,1,18
1482,"Aigues.Mortes","Flanders",1415,1,1
1483,"Venice","Zara",1415,1,1
1483,"Zara","Rhodes",1415,1,1
1483,"Rhodes","Alexandrie",1415,1,1
1483,"Alexandrie","Jaffa",1415,1,1
1483,"Jaffa","Cyprus",1415,1,1
1483,"Cyprus","Syria",1415,1,1
1484,"Venice","Alexandrie",1415,3,20
1485,"Venice","Corfou",1415,2,1
1485,"Corfou","Modon",1415,2,1
1485,"Modon","Coron",1415,2,1
1485,"Coron","Negrepont",1415,2,1
1485,"Negrepont","Constantinople",1415,2,2
1485,"Constantinople","Tana",1415,2,14
1486,"Venice","Corfou",1415,1,1
1486,"Corfou","Modon",1415,1,1
1486,"Modon","Coron",1415,1,1
1486,"Coron","Negrepont",1415,1,1
1486,"Negrepont","Constantinople",1415,1,2
1486,"Constantinople","Trebizonde",1415,1,10
1487,"Venice","Cyprus",1415,1,1
1487,"Cyprus","Beyrouth",1415,1,28
1487,"Beyrouth","Tripoli.Syria",1415,1,1
1487,"Tripoli.Syria","Laodicée",1415,1,1
1488,"Venice","Cyprus",1415,1,1
1488,"Cyprus","Beyrouth",1415,1,28
1488,"Beyrouth","Tripoli.Syria",1415,1,1
1489,"Venice","Jerusalem",1415,1,1
1490,"Venice","Sicily",1415,1,1
1490,"Sicily","Aigues.Mortes",1415,1,18
1490,"Aigues.Mortes","Flanders",1415,1,1
1491,"Venice","Messine",1416,2,1
1491,"Messine","Majorque",1416,2,1
1491,"Majorque","Malaga",1416,2,1
1491,"Malaga","Cadix",1416,2,1
1491,"Cadix","Bruges",1416,2,50
1492,"Venice","Messine",1416,2,1
1492,"Messine","Majorque",1416,2,1
1492,"Majorque","Malaga",1416,2,1
1492,"Malaga","Cadix",1416,2,1
1492,"Cadix","London",1416,2,1
1493,"Venice","Corfou",1416,2,1
1493,"Corfou","Modon",1416,2,1
1493,"Modon","Coron",1416,2,1
1493,"Coron","Negrepont",1416,2,1
1493,"Negrepont","Constantinople",1416,2,2
1493,"Constantinople","Tana",1416,2,14
1494,"Venice","Corfou",1416,1,1
1494,"Corfou","Modon",1416,1,1
1494,"Modon","Coron",1416,1,1
1494,"Coron","Negrepont",1416,1,1
1494,"Negrepont","Constantinople",1416,1,2
1494,"Constantinople","Trebizonde",1416,1,10
1495,"Venice","Jaffa",1416,1,2
1495,"Jaffa","Beyrouth",1416,1,28
1495,"Beyrouth","Tripoli.Syria",1416,1,1
1495,"Tripoli.Syria","Laodicée",1416,1,1
1495,"Laodicée","Tripoli.Syria",1416,1,1
1495,"Tripoli.Syria","Beyrouth",1416,1,1
1496,"Venice","Beyrouth",1416,1,28
1496,"Beyrouth","Jerusalem",1416,1,1
1496,"Jerusalem","Damas",1416,1,1
1497,"Venice","Beyrouth",1416,1,28
1497,"Beyrouth","Tripoli.Syria",1416,1,1
1497,"Tripoli.Syria","Laodicée",1416,1,1
1498,"Venice","Alexandrie",1416,4,20
1499,"Venice","London",1417,2,1
1500,"Venice","Bruges",1417,2,1
1501,"Venice","Corfou",1417,2,1
1501,"Corfou","Messine",1417,2,1
1501,"Messine","Modon",1417,2,1
1501,"Modon","Coron",1417,2,1
1501,"Coron","Constantinople",1417,2,2
1501,"Constantinople","Tana",1417,2,14
1502,"Venice","Alexandrie",1417,4,20
1503,"Venice","Modon",1417,1,1
1503,"Modon","Coron",1417,1,2
1504,"Venice","Beyrouth",1417,1,1
1505,"Venice","Aigues.Mortes",1418,1,1
1506,"Venice","Messine",1418,2,1
1506,"Messine","Palerme",1418,2,1
1506,"Palerme","Majorque",1418,2,1
1506,"Majorque","Cadix",1418,2,1
1506,"Cadix","Bruges",1418,2,1
1507,"Venice","Messine",1418,2,1
1507,"Messine","Palerme",1418,2,1
1507,"Palerme","Majorque",1418,2,1
1507,"Majorque","Cadix",1418,2,1
1507,"Cadix","London",1418,2,1
1508,"Venice","Corfou",1418,3,1
1508,"Corfou","Modon",1418,3,1
1508,"Modon","Crete",1418,3,1
1508,"Crete","Negrepont",1418,3,1
1508,"Negrepont","Gallipoli",1418,3,1
1508,"Gallipoli","Constantinople",1418,3,2
1509,"Venice","Jaffa",1418,1,1
1509,"Jaffa","Acre",1418,1,7
1509,"Acre","Beyrouth",1418,1,1
1510,"Venice","Beyrouth",1418,1,28
1510,"Beyrouth","Tripoli.Syria",1418,1,1
1510,"Tripoli.Syria","Laodicée",1418,1,1
1510,"Laodicée","Beyrouth",1418,1,1
1511,"Venice","Zara",1418,3,1
1511,"Zara","Alexandrie",1418,3,20
1512,"Venice","Beyrouth",1418,1,1
1512,"Beyrouth","Jaffa",1418,1,1
1512,"Jaffa","Beyrouth",1418,1,1
1513,"Venice","Pise",1419,1,1
1513,"Pise","Aigues.Mortes",1419,1,2
1513,"Aigues.Mortes","Messine",1419,1,1
1514,"Venice","Messine",1419,4,1
1514,"Messine","Majorque",1419,4,1
1514,"Majorque","Cadix",1419,4,1
1514,"Cadix","Bruges",1419,4,1
1514,"Bruges","London",1419,4,1
1515,"Venice","Corfou",1419,2,1
1515,"Corfou","Modon",1419,2,1
1515,"Modon","Coron",1419,2,1
